Name,Selected,Price,Change,OI Change,Change Prev,OI Change Prev
LAURUSLABS,true,0.0,0.0,0.0,0.0,0.0
HDFCLIFE,true,0.0,0.0,0.0,0.0,0.0
FEDERALBNK,true,0.0,0.0,0.0,0.0,0.0
BANKBARODA,true,0.0,0.0,0.0,0.0,0.0
SUNPHARMA,true,0.0,0.0,0.0,0.0,0.0
ICICIBANK,true,0.0,0.0,0.0,0.0,0.0
TRENT,true,0.0,0.0,0.0,0.0,0.0
PAGEIND,true,0.0,0.0,0.0,0.0,0.0
OBEROIRLTY,true,0.0,0.0,0.0,0.0,0.0
HDFCLIFE,true,0.0,0.0,0.0,0.0,0.0
HDFCAMC,true,0.0,0.0,0.0,0.0,0.0
DIXON,true,0.0,0.0,0.0,0.0,0.0
CUB,true,0.0,0.0,0.0,0.0,0.0
BOSCHLTD,true,0.0,0.0,0.0,0.0,0.0
TATACHEM,true,0.0,0.0,0.0,0.0,0.0
MPHASIS,true,0.0,0.0,0.0,0.0,0.0
HINDALCO,true,0.0,0.0,0.0,0.0,0.0
HCLTECH,true,0.0,0.0,0.0,0.0,0.0
DIXON,true,0.0,0.0,0.0,0.0,0.0
SUNPHARMA,true,0.0,0.0,0.0,0.0,0.0
SBIN,true,0.0,0.0,0.0,0.0,0.0
PAGEIND,true,0.0,0.0,0.0,0.0,0.0
FEDERALBNK,true,0.0,0.0,0.0,0.0,0.0
ABB,true,0.0,0.0,0.0,0.0,0.0
VEDL,true,0.0,0.0,0.0,0.0,0.0
SIEMENS,true,0.0,0.0,0.0,0.0,0.0
SIEMENS,true,0.0,0.0,0.0,0.0,0.0
PETRONET,true,0.0,0.0,0.0,0.0,0.0
NAUKRI,true,0.0,0.0,0.0,0.0,0.0
NATIONALUM,true,0.0,0.0,0.0,0.0,0.0
MOTHERSON,true,0.0,0.0,0.0,0.0,0.0
M&M,true,0.0,0.0,0.0,0.0,0.0
JSWSTEEL,true,0.0,0.0,0.0,0.0,0.0
IPCALAB,true,0.0,0.0,0.0,0.0,0.0
GLENMARK,true,0.0,0.0,0.0,0.0,0.0
EXIDEIND,true,0.0,0.0,0.0,0.0,0.0
DIVISLAB,true,0.0,0.0,0.0,0.0,0.0
CUB,true,0.0,0.0,0.0,0.0,0.0
ABB,true,0.0,0.0,0.0,0.0,0.0
POLYCAB,true,0.0,0.0,0.0,0.0,0.0
PERSISTENT,true,0.0,0.0,0.0,0.0,0.0
OFSS,true,0.0,0.0,0.0,0.0,0.0
KOTAKBANK,true,0.0,0.0,0.0,0.0,0.0
HDFCBANK,true,0.0,0.0,0.0,0.0,0.0
HAL,true,0.0,0.0,0.0,0.0,0.0
GODREJPROP,true,0.0,0.0,0.0,0.0,0.0
COFORGE,true,0.0,0.0,0.0,0.0,0.0
WIPRO,true,0.0,0.0,0.0,0.0,0.0
POLYCAB,true,0.0,0.0,0.0,0.0,0.0
LTIM,true,0.0,0.0,0.0,0.0,0.0
LAURUSLABS,true,0.0,0.0,0.0,0.0,0.0
EXIDEIND,true,0.0,0.0,0.0,0.0,0.0
BATAINDIA,true,0.0,0.0,0.0,0.0,0.0
BANKBARODA,true,0.0,0.0,0.0,0.0,0.0
TRENT,true,0.0,0.0,0.0,0.0,0.0
TORNTPHARM,true,0.0,0.0,0.0,0.0,0.0
TATACHEM,true,0.0,0.0,0.0,0.0,0.0
MOTHERSON,true,0.0,0.0,0.0,0.0,0.0
METROPOLIS,true,0.0,0.0,0.0,0.0,0.0
INDIAMART,true,0.0,0.0,0.0,0.0,0.0
INDHOTEL,true,0.0,0.0,0.0,0.0,0.0
HINDPETRO,true,0.0,0.0,0.0,0.0,0.0
HDFCLIFE,true,0.0,0.0,0.0,0.0,0.0
GAIL,true,0.0,0.0,0.0,0.0,0.0
COFORGE,true,0.0,0.0,0.0,0.0,0.0
NAUKRI,true,0.0,0.0,0.0,0.0,0.0
LALPATHLAB,true,0.0,0.0,0.0,0.0,0.0
HAL,true,0.0,0.0,0.0,0.0,0.0
BALRAMCHIN,true,0.0,0.0,0.0,0.0,0.0
ALKEM,true,0.0,0.0,0.0,0.0,0.0
TVSMOTOR,true,0.0,0.0,0.0,0.0,0.0
TATASTEEL,true,0.0,0.0,0.0,0.0,0.0
SYNGENE,true,0.0,0.0,0.0,0.0,0.0
SBIN,true,0.0,0.0,0.0,0.0,0.0
PEL,true,0.0,0.0,0.0,0.0,0.0
LAURUSLABS,true,0.0,0.0,0.0,0.0,0.0
HINDALCO,true,0.0,0.0,0.0,0.0,0.0
HDFCAMC,true,0.0,0.0,0.0,0.0,0.0
FEDERALBNK,true,0.0,0.0,0.0,0.0,0.0
DLF,true,0.0,0.0,0.0,0.0,0.0
BANKBARODA,true,0.0,0.0,0.0,0.0,0.0
ADANIENT,true,0.0,0.0,0.0,0.0,0.0
VEDL,true,0.0,0.0,0.0,0.0,0.0
LUPIN,true,0.0,0.0,0.0,0.0,0.0
HDFCLIFE,true,0.0,0.0,0.0,0.0,0.0
COLPAL,true,0.0,0.0,0.0,0.0,0.0
GAIL,true,0.0,0.0,0.0,0.0,0.0
BANDHANBNK,true,0.0,0.0,0.0,0.0,0.0
AUBANK,true,0.0,0.0,0.0,0.0,0.0
ATUL,true,0.0,0.0,0.0,0.0,0.0
ABCAPITAL,true,0.0,0.0,0.0,0.0,0.0
SUNPHARMA,true,0.0,0.0,0.0,0.0,0.0
PETRONET,true,0.0,0.0,0.0,0.0,0.0
JSWSTEEL,true,0.0,0.0,0.0,0.0,0.0
BRITANNIA,true,0.0,0.0,0.0,0.0,0.0
TECHM,true,0.0,0.0,0.0,0.0,0.0
TATASTEEL,true,0.0,0.0,0.0,0.0,0.0
OFSS,true,0.0,0.0,0.0,0.0,0.0
NMDC,true,0.0,0.0,0.0,0.0,0.0
LUPIN,true,0.0,0.0,0.0,0.0,0.0
INFY,true,0.0,0.0,0.0,0.0,0.0
GRASIM,true,0.0,0.0,0.0,0.0,0.0
GLENMARK,true,0.0,0.0,0.0,0.0,0.0
COLPAL,true,0.0,0.0,0.0,0.0,0.0
TORNTPHARM,true,0.0,0.0,0.0,0.0,0.0
SAIL,true,0.0,0.0,0.0,0.0,0.0
RAMCOCEM,true,0.0,0.0,0.0,0.0,0.0
NMDC,true,0.0,0.0,0.0,0.0,0.0
NAVINFLUOR,true,0.0,0.0,0.0,0.0,0.0
LTIM,true,0.0,0.0,0.0,0.0,0.0
IGL,true,0.0,0.0,0.0,0.0,0.0
BALKRISIND,true,0.0,0.0,0.0,0.0,0.0
BAJAJFINSV,true,0.0,0.0,0.0,0.0,0.0
VOLTAS,true,0.0,0.0,0.0,0.0,0.0
UPL,true,0.0,0.0,0.0,0.0,0.0
UNITDSPR,true,0.0,0.0,0.0,0.0,0.0
ULTRACEMCO,true,0.0,0.0,0.0,0.0,0.0
TITAN,true,0.0,0.0,0.0,0.0,0.0
TATAPOWER,true,0.0,0.0,0.0,0.0,0.0
TATAPOWER,true,0.0,0.0,0.0,0.0,0.0
TATACOMM,true,0.0,0.0,0.0,0.0,0.0
TATACOMM,true,0.0,0.0,0.0,0.0,0.0
SHREECEM,true,0.0,0.0,0.0,0.0,0.0
PVRINOX,true,0.0,0.0,0.0,0.0,0.0
POWERGRID,true,0.0,0.0,0.0,0.0,0.0
PIDILITIND,true,0.0,0.0,0.0,0.0,0.0
OBEROIRLTY,true,0.0,0.0,0.0,0.0,0.0
NTPC,true,0.0,0.0,0.0,0.0,0.0
NESTLEIND,true,0.0,0.0,0.0,0.0,0.0
MOTHERSON,true,0.0,0.0,0.0,0.0,0.0
MARUTI,true,0.0,0.0,0.0,0.0,0.0
LTF,true,0.0,0.0,0.0,0.0,0.0
JINDALSTEL,true,0.0,0.0,0.0,0.0,0.0
HINDPETRO,true,0.0,0.0,0.0,0.0,0.0
HINDPETRO,true,0.0,0.0,0.0,0.0,0.0
HINDCOPPER,true,0.0,0.0,0.0,0.0,0.0
HINDCOPPER,true,0.0,0.0,0.0,0.0,0.0
FEDERALBNK,true,0.0,0.0,0.0,0.0,0.0
ESCORTS,true,0.0,0.0,0.0,0.0,0.0
ESCORTS,true,0.0,0.0,0.0,0.0,0.0
DALBHARAT,true,0.0,0.0,0.0,0.0,0.0
BRITANNIA,true,0.0,0.0,0.0,0.0,0.0
APOLLOTYRE,true,0.0,0.0,0.0,0.0,0.0
ACC,true,0.0,0.0,0.0,0.0,0.0
ABCAPITAL,true,0.0,0.0,0.0,0.0,0.0
UBL,true,0.0,0.0,0.0,0.0,0.0
TVSMOTOR,true,0.0,0.0,0.0,0.0,0.0
TRENT,true,0.0,0.0,0.0,0.0,0.0
SUNTV,true,0.0,0.0,0.0,0.0,0.0
SHRIRAMFIN,true,0.0,0.0,0.0,0.0,0.0
POWERGRID,true,0.0,0.0,0.0,0.0,0.0
PIDILITIND,true,0.0,0.0,0.0,0.0,0.0
PEL,true,0.0,0.0,0.0,0.0,0.0
NESTLEIND,true,0.0,0.0,0.0,0.0,0.0
MRF,true,0.0,0.0,0.0,0.0,0.0
MRF,true,0.0,0.0,0.0,0.0,0.0
MGL,true,0.0,0.0,0.0,0.0,0.0
MARUTI,true,0.0,0.0,0.0,0.0,0.0
M&MFIN,true,0.0,0.0,0.0,0.0,0.0
LTF,true,0.0,0.0,0.0,0.0,0.0
LALPATHLAB,true,0.0,0.0,0.0,0.0,0.0
INDHOTEL,true,0.0,0.0,0.0,0.0,0.0
ICICIBANK,true,0.0,0.0,0.0,0.0,0.0
HAVELLS,true,0.0,0.0,0.0,0.0,0.0
GODREJPROP,true,0.0,0.0,0.0,0.0,0.0
GODREJPROP,true,0.0,0.0,0.0,0.0,0.0
DLF,true,0.0,0.0,0.0,0.0,0.0
DLF,true,0.0,0.0,0.0,0.0,0.0
DIXON,true,0.0,0.0,0.0,0.0,0.0
BHARTIARTL,true,0.0,0.0,0.0,0.0,0.0
BERGEPAINT,true,0.0,0.0,0.0,0.0,0.0
BALKRISIND,true,0.0,0.0,0.0,0.0,0.0
BAJFINANCE,true,0.0,0.0,0.0,0.0,0.0
BAJAJFINSV,true,0.0,0.0,0.0,0.0,0.0
ASTRAL,true,0.0,0.0,0.0,0.0,0.0
ASTRAL,true,0.0,0.0,0.0,0.0,0.0
APOLLOTYRE,true,0.0,0.0,0.0,0.0,0.0
APOLLOHOSP,true,0.0,0.0,0.0,0.0,0.0
ABFRL,true,0.0,0.0,0.0,0.0,0.0
WIPRO,true,0.0,0.0,0.0,0.0,0.0
UNITDSPR,true,0.0,0.0,0.0,0.0,0.0
ULTRACEMCO,true,0.0,0.0,0.0,0.0,0.0
TVSMOTOR,true,0.0,0.0,0.0,0.0,0.0
SHRIRAMFIN,true,0.0,0.0,0.0,0.0,0.0
SBICARD,true,0.0,0.0,0.0,0.0,0.0
PETRONET,true,0.0,0.0,0.0,0.0,0.0
PERSISTENT,true,0.0,0.0,0.0,0.0,0.0
OBEROIRLTY,true,0.0,0.0,0.0,0.0,0.0
Nifty 50,true,0.0,0.0,0.0,0.0,0.0
Nifty 50,true,0.0,0.0,0.0,0.0,0.0
MFSL,true,0.0,0.0,0.0,0.0,0.0
M&MFIN,true,0.0,0.0,0.0,0.0,0.0
KOTAKBANK,true,0.0,0.0,0.0,0.0,0.0
KOTAKBANK,true,0.0,0.0,0.0,0.0,0.0
JUBLFOOD,true,0.0,0.0,0.0,0.0,0.0
ITC,true,0.0,0.0,0.0,0.0,0.0
ICICIPRULI,true,0.0,0.0,0.0,0.0,0.0
HDFCBANK,true,0.0,0.0,0.0,0.0,0.0
HDFCBANK,true,0.0,0.0,0.0,0.0,0.0
HCLTECH,true,0.0,0.0,0.0,0.0,0.0
Nifty Financial Services,true,0.0,0.0,0.0,0.0,0.0
Nifty Financial Services,true,0.0,0.0,0.0,0.0,0.0
CHOLAFIN,true,0.0,0.0,0.0,0.0,0.0
BHARTIARTL,true,0.0,0.0,0.0,0.0,0.0
Nifty Bank,true,0.0,0.0,0.0,0.0,0.0
Nifty Bank,true,0.0,0.0,0.0,0.0,0.0
BAJFINANCE,true,0.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,true,0.0,0.0,0.0,0.0,0.0
BAJAJ-AUTO,true,0.0,0.0,0.0,0.0,0.0
AXISBANK,true,0.0,0.0,0.0,0.0,0.0
ASIANPAINT,true,0.0,0.0,0.0,0.0,0.0
APOLLOHOSP,true,0.0,0.0,0.0,0.0,0.0
TATACHEM,true,0.0,0.0,0.0,0.0,0.0
PVRINOX,true,0.0,0.0,0.0,0.0,0.0
MUTHOOTFIN,true,0.0,0.0,0.0,0.0,0.0
LT,true,0.0,0.0,0.0,0.0,0.0
JUBLFOOD,true,0.0,0.0,0.0,0.0,0.0
ICICIGI,true,0.0,0.0,0.0,0.0,0.0
ICICIBANK,true,0.0,0.0,0.0,0.0,0.0
HINDUNILVR,true,0.0,0.0,0.0,0.0,0.0
HAVELLS,true,0.0,0.0,0.0,0.0,0.0
GNFC,true,0.0,0.0,0.0,0.0,0.0
EXIDEIND,true,0.0,0.0,0.0,0.0,0.0
CHOLAFIN,true,0.0,0.0,0.0,0.0,0.0
BANKBARODA,true,0.0,0.0,0.0,0.0,0.0
AXISBANK,true,0.0,0.0,0.0,0.0,0.0
TATACHEM,true,0.0,0.0,0.0,0.0,0.0
SBILIFE,true,0.0,0.0,0.0,0.0,0.0
MCX,true,0.0,0.0,0.0,0.0,0.0
MARICO,true,0.0,0.0,0.0,0.0,0.0
IOC,true,0.0,0.0,0.0,0.0,0.0
INDHOTEL,true,0.0,0.0,0.0,0.0,0.0
IDFCFIRSTB,true,0.0,0.0,0.0,0.0,0.0
HEROMOTOCO,true,0.0,0.0,0.0,0.0,0.0
HEROMOTOCO,true,0.0,0.0,0.0,0.0,0.0
GAIL,true,0.0,0.0,0.0,0.0,0.0
FEDERALBNK,true,0.0,0.0,0.0,0.0,0.0
EXIDEIND,true,0.0,0.0,0.0,0.0,0.0
CHAMBLFERT,true,0.0,0.0,0.0,0.0,0.0
BPCL,true,0.0,0.0,0.0,0.0,0.0
RELIANCE,true,0.0,0.0,0.0,0.0,0.0
POLYCAB,true,0.0,0.0,0.0,0.0,0.0
IOC,true,0.0,0.0,0.0,0.0,0.0
HINDPETRO,true,0.0,0.0,0.0,0.0,0.0
GRASIM,true,0.0,0.0,0.0,0.0,0.0
CANFINHOME,true,0.0,0.0,0.0,0.0,0.0
CANBK,true,0.0,0.0,0.0,0.0,0.0
BPCL,true,0.0,0.0,0.0,0.0,0.0
BHEL,true,0.0,0.0,0.0,0.0,0.0
BANDHANBNK,true,0.0,0.0,0.0,0.0,0.0
VOLTAS,true,0.0,0.0,0.0,0.0,0.0
VEDL,true,0.0,0.0,0.0,0.0,0.0
TITAN,true,0.0,0.0,0.0,0.0,0.0
SAIL,true,0.0,0.0,0.0,0.0,0.0
NMDC,true,0.0,0.0,0.0,0.0,0.0
HDFCAMC,true,0.0,0.0,0.0,0.0,0.0
GAIL,true,0.0,0.0,0.0,0.0,0.0
EICHERMOT,true,0.0,0.0,0.0,0.0,0.0
CUMMINSIND,true,0.0,0.0,0.0,0.0,0.0
COFORGE,true,0.0,0.0,0.0,0.0,0.0
AMBUJACEM,true,0.0,0.0,0.0,0.0,0.0
TATACONSUM,true,0.0,0.0,0.0,0.0,0.0
PIIND,true,0.0,0.0,0.0,0.0,0.0
PAGEIND,true,0.0,0.0,0.0,0.0,0.0
LTIM,true,0.0,0.0,0.0,0.0,0.0
LAURUSLABS,true,0.0,0.0,0.0,0.0,0.0
INDUSINDBK,true,0.0,0.0,0.0,0.0,0.0
IEX,true,0.0,0.0,0.0,0.0,0.0
DIVISLAB,true,0.0,0.0,0.0,0.0,0.0
DABUR,true,0.0,0.0,0.0,0.0,0.0
BERGEPAINT,true,0.0,0.0,0.0,0.0,0.0
BALKRISIND,true,0.0,0.0,0.0,0.0,0.0
ABB,true,0.0,0.0,0.0,0.0,0.0
VEDL,true,0.0,0.0,0.0,0.0,0.0
TATASTEEL,true,0.0,0.0,0.0,0.0,0.0
SIEMENS,true,0.0,0.0,0.0,0.0,0.0
PIDILITIND,true,0.0,0.0,0.0,0.0,0.0
NMDC,true,0.0,0.0,0.0,0.0,0.0
NAVINFLUOR,true,0.0,0.0,0.0,0.0,0.0
MRF,true,0.0,0.0,0.0,0.0,0.0
INDIGO,true,0.0,0.0,0.0,0.0,0.0
IGL,true,0.0,0.0,0.0,0.0,0.0
IEX,true,0.0,0.0,0.0,0.0,0.0
HINDCOPPER,true,0.0,0.0,0.0,0.0,0.0
HINDALCO,true,0.0,0.0,0.0,0.0,0.0
CIPLA,true,0.0,0.0,0.0,0.0,0.0
BHARATFORG,true,0.0,0.0,0.0,0.0,0.0
BALRAMCHIN,true,0.0,0.0,0.0,0.0,0.0
ASTRAL,true,0.0,0.0,0.0,0.0,0.0
ADANIENT,true,0.0,0.0,0.0,0.0,0.0
ACC,true,0.0,0.0,0.0,0.0,0.0
ABB,true,0.0,0.0,0.0,0.0,0.0
TORNTPHARM,true,0.0,0.0,0.0,0.0,0.0
SIEMENS,true,0.0,0.0,0.0,0.0,0.0
SBILIFE,true,0.0,0.0,0.0,0.0,0.0
DALBHARAT,true,0.0,0.0,0.0,0.0,0.0
CANFINHOME,true,0.0,0.0,0.0,0.0,0.0
ASIANPAINT,true,0.0,0.0,0.0,0.0,0.0
TATACOMM,true,0.0,0.0,0.0,0.0,0.0
SYNGENE,true,0.0,0.0,0.0,0.0,0.0
SBICARD,true,0.0,0.0,0.0,0.0,0.0
PEL,true,0.0,0.0,0.0,0.0,0.0
OFSS,true,0.0,0.0,0.0,0.0,0.0
MARUTI,true,0.0,0.0,0.0,0.0,0.0
M&M,true,0.0,0.0,0.0,0.0,0.0
LT,true,0.0,0.0,0.0,0.0,0.0
ICICIGI,true,0.0,0.0,0.0,0.0,0.0
HINDALCO,true,0.0,0.0,0.0,0.0,0.0
GRASIM,true,0.0,0.0,0.0,0.0,0.0
GODREJPROP,true,0.0,0.0,0.0,0.0,0.0
ESCORTS,true,0.0,0.0,0.0,0.0,0.0
RAMCOCEM,true,0.0,0.0,0.0,0.0,0.0
OFSS,true,0.0,0.0,0.0,0.0,0.0
MOTHERSON,true,0.0,0.0,0.0,0.0,0.0
METROPOLIS,true,0.0,0.0,0.0,0.0,0.0
M&MFIN,true,0.0,0.0,0.0,0.0,0.0
LAURUSLABS,true,0.0,0.0,0.0,0.0,0.0
JKCEMENT,true,0.0,0.0,0.0,0.0,0.0
HCLTECH,true,0.0,0.0,0.0,0.0,0.0
CUMMINSIND,true,0.0,0.0,0.0,0.0,0.0
CANFINHOME,true,0.0,0.0,0.0,0.0,0.0
UPL,true,0.0,0.0,0.0,0.0,0.0
SHREECEM,true,0.0,0.0,0.0,0.0,0.0
NTPC,true,0.0,0.0,0.0,0.0,0.0
NATIONALUM,true,0.0,0.0,0.0,0.0,0.0
MOTHERSON,true,0.0,0.0,0.0,0.0,0.0
ITC,true,0.0,0.0,0.0,0.0,0.0
INDIAMART,true,0.0,0.0,0.0,0.0,0.0
GLENMARK,true,0.0,0.0,0.0,0.0,0.0
BIOCON,true,0.0,0.0,0.0,0.0,0.0
AMBUJACEM,true,0.0,0.0,0.0,0.0,0.0
ALKEM,true,0.0,0.0,0.0,0.0,0.0
TRENT,true,0.0,0.0,0.0,0.0,0.0
NTPC,true,0.0,0.0,0.0,0.0,0.0
LICHSGFIN,true,0.0,0.0,0.0,0.0,0.0
INFY,true,0.0,0.0,0.0,0.0,0.0
GODREJCP,true,0.0,0.0,0.0,0.0,0.0
ESCORTS,true,0.0,0.0,0.0,0.0,0.0
DIXON,true,0.0,0.0,0.0,0.0,0.0
COLPAL,true,0.0,0.0,0.0,0.0,0.0
ATUL,true,0.0,0.0,0.0,0.0,0.0
WIPRO,true,0.0,0.0,0.0,0.0,0.0
SUNTV,true,0.0,0.0,0.0,0.0,0.0
NATIONALUM,true,0.0,0.0,0.0,0.0,0.0
LALPATHLAB,true,0.0,0.0,0.0,0.0,0.0
JSWSTEEL,true,0.0,0.0,0.0,0.0,0.0
DIXON,true,0.0,0.0,0.0,0.0,0.0
DALBHARAT,true,0.0,0.0,0.0,0.0,0.0
ABCAPITAL,true,0.0,0.0,0.0,0.0,0.0
TECHM,true,0.0,0.0,0.0,0.0,0.0
POWERGRID,true,0.0,0.0,0.0,0.0,0.0
PEL,true,0.0,0.0,0.0,0.0,0.0
NAUKRI,true,0.0,0.0,0.0,0.0,0.0
MPHASIS,true,0.0,0.0,0.0,0.0,0.0
MGL,true,0.0,0.0,0.0,0.0,0.0
LTTS,true,0.0,0.0,0.0,0.0,0.0
LTF,true,0.0,0.0,0.0,0.0,0.0
GUJGASLTD,true,0.0,0.0,0.0,0.0,0.0
GODREJPROP,true,0.0,0.0,0.0,0.0,0.0
DLF,true,0.0,0.0,0.0,0.0,0.0
DEEPAKNTR,true,0.0,0.0,0.0,0.0,0.0
BHARATFORG,true,0.0,0.0,0.0,0.0,0.0
TATAPOWER,true,0.0,0.0,0.0,0.0,0.0
TATACONSUM,true,0.0,0.0,0.0,0.0,0.0
PAGEIND,true,0.0,0.0,0.0,0.0,0.0
Nifty 50,true,0.0,0.0,0.0,0.0,0.0
NAVINFLUOR,true,0.0,0.0,0.0,0.0,0.0
KOTAKBANK,true,0.0,0.0,0.0,0.0,0.0
JUBLFOOD,true,0.0,0.0,0.0,0.0,0.0
JINDALSTEL,true,0.0,0.0,0.0,0.0,0.0
INDIGO,true,0.0,0.0,0.0,0.0,0.0
ICICIGI,true,0.0,0.0,0.0,0.0,0.0
GRASIM,true,0.0,0.0,0.0,0.0,0.0
CANFINHOME,true,0.0,0.0,0.0,0.0,0.0
Nifty Bank,true,0.0,0.0,0.0,0.0,0.0
SBILIFE,true,0.0,0.0,0.0,0.0,0.0
MUTHOOTFIN,true,0.0,0.0,0.0,0.0,0.0
LUPIN,true,0.0,0.0,0.0,0.0,0.0
IRCTC,true,0.0,0.0,0.0,0.0,0.0
IOC,true,0.0,0.0,0.0,0.0,0.0
ICICIPRULI,true,0.0,0.0,0.0,0.0,0.0
ICICIGI,true,0.0,0.0,0.0,0.0,0.0
HINDPETRO,true,0.0,0.0,0.0,0.0,0.0
HINDPETRO,true,0.0,0.0,0.0,0.0,0.0
Nifty Financial Services,true,0.0,0.0,0.0,0.0,0.0
ABFRL,true,0.0,0.0,0.0,0.0,0.0
TVSMOTOR,true,0.0,0.0,0.0,0.0,0.0
TATAPOWER,true,0.0,0.0,0.0,0.0,0.0
MARICO,true,0.0,0.0,0.0,0.0,0.0
INDIAMART,true,0.0,0.0,0.0,0.0,0.0
HAVELLS,true,0.0,0.0,0.0,0.0,0.0
HAL,true,0.0,0.0,0.0,0.0,0.0
GODREJCP,true,0.0,0.0,0.0,0.0,0.0
GNFC,true,0.0,0.0,0.0,0.0,0.0
GLENMARK,true,0.0,0.0,0.0,0.0,0.0
BHARTIARTL,true,0.0,0.0,0.0,0.0,0.0
UBL,true,0.0,0.0,0.0,0.0,0.0
TORNTPHARM,true,0.0,0.0,0.0,0.0,0.0
SRF,true,0.0,0.0,0.0,0.0,0.0
PFC,true,0.0,0.0,0.0,0.0,0.0
OFSS,true,0.0,0.0,0.0,0.0,0.0
IGL,true,0.0,0.0,0.0,0.0,0.0
HDFCLIFE,true,0.0,0.0,0.0,0.0,0.0
DABUR,true,0.0,0.0,0.0,0.0,0.0
CUMMINSIND,true,0.0,0.0,0.0,0.0,0.0
CROMPTON,true,0.0,0.0,0.0,0.0,0.0
CIPLA,true,0.0,0.0,0.0,0.0,0.0
CANFINHOME,true,0.0,0.0,0.0,0.0,0.0
BPCL,true,0.0,0.0,0.0,0.0,0.0
BANDHANBNK,true,0.0,0.0,0.0,0.0,0.0
TATACHEM,true,0.0,0.0,0.0,0.0,0.0
RECLTD,true,0.0,0.0,0.0,0.0,0.0
Nifty 50,true,0.0,0.0,0.0,0.0,0.0
INDUSINDBK,true,0.0,0.0,0.0,0.0,0.0
ICICIBANK,true,0.0,0.0,0.0,0.0,0.0
CHAMBLFERT,true,0.0,0.0,0.0,0.0,0.0
Nifty Bank,true,0.0,0.0,0.0,0.0,0.0
AXISBANK,true,0.0,0.0,0.0,0.0,0.0
TATAMOTORS,true,0.0,0.0,0.0,0.0,0.0
PVRINOX,true,0.0,0.0,0.0,0.0,0.0
PAGEIND,true,0.0,0.0,0.0,0.0,0.0
MARUTI,true,0.0,0.0,0.0,0.0,0.0
LTTS,true,0.0,0.0,0.0,0.0,0.0
LTIM,true,0.0,0.0,0.0,0.0,0.0
IPCALAB,true,0.0,0.0,0.0,0.0,0.0
HDFCBANK,true,0.0,0.0,0.0,0.0,0.0
HDFCAMC,true,0.0,0.0,0.0,0.0,0.0
HAVELLS,true,0.0,0.0,0.0,0.0,0.0
CUB,true,0.0,0.0,0.0,0.0,0.0
BSOFT,true,0.0,0.0,0.0,0.0,0.0
BHARTIARTL,true,0.0,0.0,0.0,0.0,0.0
BHARATFORG,true,0.0,0.0,0.0,0.0,0.0
BATAINDIA,true,0.0,0.0,0.0,0.0,0.0
ADANIPORTS,true,0.0,0.0,0.0,0.0,0.0
TCS,true,0.0,0.0,0.0,0.0,0.0
POWERGRID,true,0.0,0.0,0.0,0.0,0.0
PNB,true,0.0,0.0,0.0,0.0,0.0
INFY,true,0.0,0.0,0.0,0.0,0.0
INDHOTEL,true,0.0,0.0,0.0,0.0,0.0
GRASIM,true,0.0,0.0,0.0,0.0,0.0
CANBK,true,0.0,0.0,0.0,0.0,0.0
VOLTAS,true,0.0,0.0,0.0,0.0,0.0
OFSS,true,0.0,0.0,0.0,0.0,0.0
NTPC,true,0.0,0.0,0.0,0.0,0.0
LTF,true,0.0,0.0,0.0,0.0,0.0
INDUSTOWER,true,0.0,0.0,0.0,0.0,0.0
HDFCLIFE,true,0.0,0.0,0.0,0.0,0.0
HAL,true,0.0,0.0,0.0,0.0,0.0
BERGEPAINT,true,0.0,0.0,0.0,0.0,0.0
ATUL,true,0.0,0.0,0.0,0.0,0.0
APOLLOTYRE,true,0.0,0.0,0.0,0.0,0.0
ACC,true,0.0,0.0,0.0,0.0,0.0
SBICARD,true,0.0,0.0,0.0,0.0,0.0
PIIND,true,0.0,0.0,0.0,0.0,0.0
NAVINFLUOR,true,0.0,0.0,0.0,0.0,0.0
NAUKRI,true,0.0,0.0,0.0,0.0,0.0
MGL,true,0.0,0.0,0.0,0.0,0.0
MFSL,true,0.0,0.0,0.0,0.0,0.0
M&MFIN,true,0.0,0.0,0.0,0.0,0.0
IDFCFIRSTB,true,0.0,0.0,0.0,0.0,0.0
ICICIGI,true,0.0,0.0,0.0,0.0,0.0
CUB,true,0.0,0.0,0.0,0.0,0.0
CANFINHOME,true,0.0,0.0,0.0,0.0,0.0
ASIANPAINT,true,0.0,0.0,0.0,0.0,0.0
AMBUJACEM,true,0.0,0.0,0.0,0.0,0.0
ADANIENT,true,0.0,0.0,0.0,0.0,0.0
ABFRL,true,0.0,0.0,0.0,0.0,0.0
ABCAPITAL,true,0.0,0.0,0.0,0.0,0.0
VEDL,true,0.0,0.0,0.0,0.0,0.0
UPL,true,0.0,0.0,0.0,0.0,0.0
ULTRACEMCO,true,0.0,0.0,0.0,0.0,0.0
TATAPOWER,true,0.0,0.0,0.0,0.0,0.0
TATACHEM,true,0.0,0.0,0.0,0.0,0.0
SUNTV,true,0.0,0.0,0.0,0.0,0.0
SUNPHARMA,true,0.0,0.0,0.0,0.0,0.0
SHRIRAMFIN,true,0.0,0.0,0.0,0.0,0.0
RAMCOCEM,true,0.0,0.0,0.0,0.0,0.0
POWERGRID,true,0.0,0.0,0.0,0.0,0.0
PIDILITIND,true,0.0,0.0,0.0,0.0,0.0
METROPOLIS,true,0.0,0.0,0.0,0.0,0.0
